username,map_label,project_code,sampleMedia,combinedID,sampleID,internalSampleID,visitDate,dateAnalTPTN,TN,TP,dateAnalDiss,disNH4,disNO3,disPO4,dateAnalTDPTDN,TDN,TDP,locName,Pool Volume (cu ft),Location Sortable,specific_location,samp_type,notes,samp_notes,y,x,Mean_TP,Max_TP,Min_TP,Mean_TN,Max_TN,Min_TN,Mean_disNH4,Max_disNH4,Min_disNH4,Mean_disNO3,Max_disNO3,Min_disNO3,Mean_disPO4,Max_disPO4,Min_disPO4
midden_BGSU,20-21,OAKWE,water,OAKWE_20221129_W02810,W02810,W02810,2022-11-29,20221219.0,1.86,0.15,20221129,0.0283,,,,,,Wetland Pool 4,49146.0,Wetland Pool 04,West end,sample,,,41.02334167,-83.69406833,0.15163636363636362,0.445,0.054,1.877506818181818,4.471,0.416,0.09705,0.1956,0.0267,0.13835,0.1732,0.0922,0.03106666666666667,0.0435,0.0174
midden_BGSU,20-21,OAKWE,water,OAKWE_20221129_W02811,W02811,W02811,2022-11-29,20221219.0,0.35,,20221129,0.2631,0.2758,,,,,Aurand Run connection to P1,,Aurand Run connection to P1,,sample,,,41.02342833,-83.69605167,0.11739999999999999,0.45,0.011,2.7123605454545454,11.79,0.21334,0.0736,0.2631,0.0144,2.1385950000000005,9.3702,0.1076,0.07723333333333333,0.16,0.0144
midden_BGSU,20-21,OAKWE,water,OAKWE_20221129_W02812,W02812,W02812,2022-11-29,20221219.0,0.43,,20221129,0.2311,0.2674,,,,,Aurand Run upstream,,Aurand Run upstream,10 m downstream from bridge,sample,,,41.01941333,-83.688225,0.039,0.104,0.012,3.079126,15.57,0.272056,0.0908625,0.2311,0.0175,2.8381375,13.9452,0.0979,0.0236,0.0236,0.0236
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02813,W02813,W02813,2022-12-01,20221219.0,,,20221202,0.0356,0.0913,,Field Blank,,,Wetland Pool 20,5000.0,Wetland Pool 20,Van,blank,,,41.02259167,-83.683725,0.47733333333333333,1.049,0.054,0.7924,1.665,0.12,0.0356,0.0356,0.0356,0.08742055363636364,0.166595,0.0126,0.46295,0.9025,0.0234
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02814,W02814,W02814,2022-12-01,20221219.0,,,20221202,,,,Field Blank,,,Wetland Pool 20,5000.0,Wetland Pool 20,Van,blank,,,41.02257333,-83.68372667,0.47733333333333333,1.049,0.054,0.7924,1.665,0.12,0.0356,0.0356,0.0356,0.08742055363636364,0.166595,0.0126,0.46295,0.9025,0.0234
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02815,W02815,W02815,2022-12-01,20221219.0,1.61,0.2,20221202,0.0261,,,,,,Wetland Pool 40,126000.0,Wetland Pool 40,South edge,sample,,Ice about one inch thick had to be broken. This disturbed the water somewhat to various degrees for all samples,41.02430667,-83.68568333,0.08807407407407408,0.478,0.02,1.3274607407407406,2.716,0.88,0.045540000000000004,0.0634,0.0212,0.0747351875,0.159463,0.0227,0.0107,0.0107,0.0107
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02816,W02816,W02816,2022-12-01,20221219.0,2.11,0.32,20221202,,,0.0121,,,,Wetland Pool 39,30000.0,Wetland Pool 39,East edge,sample,,Icebreaking disturbed some sediment,41.02403667,-83.687345,0.10725,0.32,0.025,1.605461625,2.687,0.51,0.0147,0.0147,0.0147,0.0715,0.1173,0.0255,0.018866666666666667,0.0225,0.0121
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02817,W02817,W02817,2022-12-01,20221219.0,5.93,0.55,20221202,0.2526,,,,,,Wetland Pool 29,30000.0,Wetland Pool 29,Center,sample,,,41.02552167,-83.68679667,0.6738333333333334,1.555,0.209,5.941913166666667,11.10326,0.896,0.2526,0.2526,0.2526,0.0674,0.07,0.0648,0.0402,0.0849,0.0115
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02818,W02818,W02818,2022-12-01,20221219.0,3.38,0.09,20221202,0.8675,0.2118,,,,,Wetland Pool 30,20000.0,Wetland Pool 30,Interior,sample,,Ice,41.02574667,-83.68627667,0.1769090909090909,0.851,0.03,2.2388654545454547,8.23239,0.54,0.44480000000000003,0.8675,0.0221,0.1876125,0.8054,0.0545,0.0763,0.1181,0.0345
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02819,W02819,W02819,2022-12-01,20221219.0,5.35,0.51,20221202,,,,,,,Wetland Pool 42,15000.0,Wetland Pool 42,SW edge,sample,,Ice,41.02604167,-83.68470833,0.3547272727272727,1.655,0.05,3.3046794545454548,13.304,0.627,0.039575,0.0857,0.0122,0.09614285714285715,0.1488,0.0462,0.07243333333333334,0.1044,0.0214
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02820,W02820,W02820,2022-12-01,20221219.0,3.1,0.28,20221202,,,,,,,Wetland Pool 35,26318.0,Wetland Pool 35,Center,sample,,Ice ,41.02645667,-83.68310667,0.141875,0.28,0.054,1.933630125,3.1,0.875,0.1732,0.1732,0.1732,0.07195,0.116,0.0463,0.0657,0.0657,0.0657
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02821,W02821,W02821,2022-12-01,20221219.0,2.56,0.16,20221202,0.2054,,,,,,Wetland Pool 34,15000.0,Wetland Pool 34,East edge,sample,,Ice,41.02593,-83.682375,0.12322222222222222,0.21,0.028,2.1979314444444444,3.466,0.9,0.12476666666666665,0.2054,0.0273,0.08424000000000001,0.1248,0.0507,,,
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02822,W02822,W02822,2022-12-01,20221219.0,2.6,0.21,20221202,0.1416,,,,,,Wetland Pool 34,15000.0,Wetland Pool 34,West edge,sample,,Ice,41.025795,-83.68270333,0.12322222222222222,0.21,0.028,2.1979314444444444,3.466,0.9,0.12476666666666665,0.2054,0.0273,0.08424000000000001,0.1248,0.0507,,,
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02823,W02823,W02823,2022-12-01,20221219.0,1.54,0.13,20221202,,,,,,,Wetland Pool 26,22424.0,Wetland Pool 26,North end,sample,,Ice,41.02471333,-83.6849,0.10855555555555556,0.221,0.037,1.5949301111111112,3.654,0.72,,,,0.07313333333333333,0.1173,0.0462,0.01105,0.0116,0.0105
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02824,W02824,W02824,2022-12-01,20221219.0,1.35,0.08,20221202,0.0575,,,,,,Wetland Pool 40,126000.0,Wetland Pool 40,North east corner,sample,,Ice,41.024725,-83.68519667,0.08807407407407408,0.478,0.02,1.3274607407407406,2.716,0.88,0.045540000000000004,0.0634,0.0212,0.0747351875,0.159463,0.0227,0.0107,0.0107,0.0107
midden_BGSU,20-21,OAKWE,water,OAKWE_20221201_W02825,W02825,W02825,2022-12-01,20221219.0,1.47,0.11,20221202,,,,,,,Wetland Pool 26,22424.0,Wetland Pool 26,South edge,sample,,Ice,41.02429167,-83.68503333,0.10855555555555556,0.221,0.037,1.5949301111111112,3.654,0.72,,,,0.07313333333333333,0.1173,0.0462,0.01105,0.0116,0.0105
midden_BGSU,20-21,OAKWE,water,OAKWE_20230223_W02949,W02949,W02949,2023-02-23,20230301.0,,,20230227,,0.1849,,,,,Wetland Pool 1,353316.0,Wetland Pool 01,Van,blank,,,0.0,0.0,0.18638709677419354,0.791,0.009,2.3716120344827583,11.94,0.014,0.34228888888888886,2.2689,0.0116,0.4273170294117647,8.0644,0.017,0.030720000000000004,0.081,0.0013
midden_BGSU,20-21,OAKWE,water,OAKWE_20230223_W02950,W02950,W02950,2023-02-23,20230301.0,,,20230227,,0.078,,,,,Wetland Pool 1,353316.0,Wetland Pool 01,Van,blank,,,41.02505333,-83.69822333,0.18638709677419354,0.791,0.009,2.3716120344827583,11.94,0.014,0.34228888888888886,2.2689,0.0116,0.4273170294117647,8.0644,0.017,0.030720000000000004,0.081,0.0013
midden_BGSU,20-21,OAKWE,water,OAKWE_20230223_W02951,W02951,W02951,2023-02-23,20230301.0,11.79,0.45,20230227,0.098,9.3702,0.16,,,,Aurand Run connection to P1,,Aurand Run connection to P1,Taken from Aurand run near connection inlet ,sample,,,41.02335167,-83.69569833,0.11739999999999999,0.45,0.011,2.7123605454545454,11.79,0.21334,0.0736,0.2631,0.0144,2.1385950000000005,9.3702,0.1076,0.07723333333333333,0.16,0.0144
midden_BGSU,20-21,OAKWE,water,OAKWE_20230223_W02952,W02952,W02952,2023-02-23,20230301.0,1.49,0.4,20230227,,0.4357,0.081,,,,Wetland Pool 1,353316.0,Wetland Pool 01,"North east tile. Taken from about 2 m from tile outlet, could not sample from tile because of rocks",sample,,,41.02420667,-83.69542333,0.18638709677419354,0.791,0.009,2.3716120344827583,11.94,0.014,0.34228888888888886,2.2689,0.0116,0.4273170294117647,8.0644,0.017,0.030720000000000004,0.081,0.0013
midden_BGSU,20-21,OAKWE,water,OAKWE_20230223_W02953,W02953,W02953,2023-02-23,20230301.0,0.71,0.29,20230227,,0.2653,0.1586,,,,Wetland Pool 36,5000.0,Wetland Pool 36,As close as possible to tile outlet,sample,,,41.02677,-83.68446333,0.2032,0.36,0.02,1.7152,5.31,0.67,1.9395,1.9395,1.9395,0.21642,0.5743,0.0526,0.148,0.1759,0.1095
midden_BGSU,20-21,OAKWE,water,OAKWE_20230223_W02954,W02954,W02954,2023-02-23,20230301.0,1.78,0.38,20230227,0.0204,0.1132,0.0915,,,,Wetland Pool 42,15000.0,Wetland Pool 42,Easternmost tile,sample,,,41.02625667,-83.68469833,0.3547272727272727,1.655,0.05,3.3046794545454548,13.304,0.627,0.039575,0.0857,0.0122,0.09614285714285715,0.1488,0.0462,0.07243333333333334,0.1044,0.0214
midden_BGSU,20-21,OAKWE,water,OAKWE_20230223_W02955,W02955,W02955,2023-02-23,20230301.0,1.11,0.32,20230227,,0.1092,0.1044,,,,Wetland Pool 42,15000.0,Wetland Pool 42,Western most tile,sample,,,41.02624333,-83.68481,0.3547272727272727,1.655,0.05,3.3046794545454548,13.304,0.627,0.039575,0.0857,0.0122,0.09614285714285715,0.1488,0.0462,0.07243333333333334,0.1044,0.0214
midden_BGSU,20-21,OAKWE,water,OAKWE_20230223_W02956,W02956,W02956,2023-02-23,20230301.0,1.21,0.21,20230227,0.0225,0.121,0.0383,,,,Wetland Pool 31,10000.0,Wetland Pool 31,Eastern tile,sample,,,41.02593833,-83.68519,0.24428571428571427,0.485,0.03,2.6817724285714286,6.763,0.728,0.08526666666666666,0.1732,0.0225,0.09945,0.1544,0.0565,0.0386,0.0586,0.0104
midden_BGSU,20-21,OAKWE,water,OAKWE_20230223_W02957,W02957,W02957,2023-02-23,20230301.0,1.05,0.2,20230227,,0.1544,0.0471,,,,Wetland Pool 31,10000.0,Wetland Pool 31,Western tile,sample,,,41.02593667,-83.68528833,0.24428571428571427,0.485,0.03,2.6817724285714286,6.763,0.728,0.08526666666666666,0.1732,0.0225,0.09945,0.1544,0.0565,0.0386,0.0586,0.0104
midden_BGSU,20-21,OAKWE,water,OAKWE_20230223_W02958,W02958,W02958,2023-02-23,20230301.0,1.69,0.4,20230227,,0.8054,0.1181,,,,Wetland Pool 30,20000.0,Wetland Pool 30,Tile outlet rocks,sample,,,41.02597667,-83.686335,0.1769090909090909,0.851,0.03,2.2388654545454547,8.23239,0.54,0.44480000000000003,0.8675,0.0221,0.1876125,0.8054,0.0545,0.0763,0.1181,0.0345
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03570,W03570,W03570,2023-04-18,20230425.0,,0.15,20230418,0.0213,0.291,,field blank,,,Wetland Pool 1,353316.0,Wetland Pool 01,Van,blank,,,41.02503333,-83.69824,0.18638709677419354,0.791,0.009,2.3716120344827583,11.94,0.014,0.34228888888888886,2.2689,0.0116,0.4273170294117647,8.0644,0.017,0.030720000000000004,0.081,0.0013
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03571,W03571,W03571,2023-04-18,20230425.0,,,20230418,0.0514,0.1318,,field blank,,,Wetland Pool 1,353316.0,Wetland Pool 01,Van,blank,,,41.02502667,-83.69825667,0.18638709677419354,0.791,0.009,2.3716120344827583,11.94,0.014,0.34228888888888886,2.2689,0.0116,0.4273170294117647,8.0644,0.017,0.030720000000000004,0.081,0.0013
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03572,W03572,W03572,2023-04-18,20230425.0,0.95,,20230418,,0.945,,,,,Aurand Run downstream,,Aurand Run downstream,5 m up from bridge,sample,,,41.02389,-83.69820333,0.0455,0.122,0.016,1.75824,7.272,0.220779,0.05790000000000001,0.1024,0.0279,1.3299103333333333,6.4222,0.094,0.012549999999999999,0.0133,0.0118
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03573,W03573,W03573,2023-04-18,20230425.0,1.04,0.2,20230418,,0.132,,,,,Wetland Pool 1,353316.0,Wetland Pool 01,South edge near connection to Aurand run ,sample,,,41.023705,-83.69610333,0.18638709677419354,0.791,0.009,2.3716120344827583,11.94,0.014,0.34228888888888886,2.2689,0.0116,0.4273170294117647,8.0644,0.017,0.030720000000000004,0.081,0.0013
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03574,W03574,W03574,2023-04-18,20230425.0,0.73,0.02,20230418,,0.6109,,,,,Aurand Run upstream,,Aurand Run upstream,Gravel path 1 m up from water control structure ,sample,,,41.02335333,-83.695715,0.039,0.104,0.012,3.079126,15.57,0.272056,0.0908625,0.2311,0.0175,2.8381375,13.9452,0.0979,0.0236,0.0236,0.0236
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03575,W03575,W03575,2023-04-18,20230425.0,1.08,0.19,20230418,,0.1222,,,,,Wetland Pool 4,49146.0,Wetland Pool 04,Depth marker ,sample,,,41.02378833,-83.69421167,0.15163636363636362,0.445,0.054,1.877506818181818,4.471,0.416,0.09705,0.1956,0.0267,0.13835,0.1732,0.0922,0.03106666666666667,0.0435,0.0174
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03576,W03576,W03576,2023-04-18,20230425.0,1.03,0.1,20230418,,0.1234,,,,,Wetland Pool 6,8055.0,Wetland Pool 06,Depth marker ,sample,,,41.02398833,-83.693395,0.3162,0.91,0.091,2.6555936000000004,5.86,0.824,0.0598,0.0598,0.0598,0.17863333333333334,0.2437,0.1234,0.02635,0.0414,0.0113
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03577,W03577,W03577,2023-04-18,20230425.0,0.75,0.06,20230418,,0.1255,,,,,Wetland Pool 8,6000.0,Wetland Pool 08,Depth marker,sample,,,41.02349667,-83.69280667,0.3268333333333333,1.16,0.06,2.8573513333333334,6.46,0.504,1.2161,1.2161,1.2161,0.112525,0.1758,0.0502,0.09143333333333332,0.1776,0.0195
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03578,W03578,W03578,2023-04-18,20230425.0,0.93,0.19,20230418,,0.109,,,,,Wetland Pool 9,52478.0,Wetland Pool 09,Depth marker,sample,,,41.02312667,-83.692535,0.22999999999999998,0.444,0.108,2.2430332,4.26,0.699,0.2761,0.2947,0.2575,0.11418333333333335,0.1742,0.0503,0.0169,0.0169,0.0169
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03579,W03579,W03579,2023-04-18,20230425.0,1.53,0.46,20230418,,0.1194,0.1673,,,,Wetland Pool 10,2000.0,Wetland Pool 10,Depth marker ,sample,,,41.023065,-83.69183667,0.2525,0.46,0.045,1.098,1.53,0.666,,,,0.08205,0.1194,0.0447,0.1673,0.1673,0.1673
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03580,W03580,W03580,2023-04-18,20230425.0,0.84,0.14,20230418,,0.136,0.0334,,,,Wetland Pool 11,4000.0,Wetland Pool 11,Depth marker,sample,,,41.023605,-83.69191167,0.11866666666666666,0.14,0.088,1.515,2.965,0.74,,,,0.1391,0.1422,0.136,0.0334,0.0334,0.0334
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03581,W03581,W03581,2023-04-18,20230425.0,0.99,0.05,20230418,,0.1192,,,,,Wetland Pool 12,12750.0,Wetland Pool 12,Depth marker ,sample,,,41.02409333,-83.691875,0.36588888888888893,1.503,0.05,3.307778,12.95108,0.559,0.598,1.1857,0.0103,0.1022,0.1887,0.037,0.0148,0.0161,0.0135
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03582,W03582,W03582,2023-04-18,20230425.0,0.79,0.09,20230418,,0.1128,,,,,Wetland Pool 18,19452.0,Wetland Pool 18,Depth marker ,sample,,,41.02375833,-83.69006833,0.09984615384615385,0.261,0.04,1.4081614615384614,2.537,0.484,0.12544,0.3864,0.0307,0.113521125,0.174,0.01,0.0682,0.169,0.016
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03583,W03583,W03583,2023-04-18,20230425.0,0.68,0.02,20230418,,0.1203,,,,,Wetland Pool 19,11124.0,Wetland Pool 19,Depth marker ,sample,,,41.023275,-83.69018,0.17655555555555558,0.642,0.02,2.048147888888889,5.231225,0.124,0.6717,0.6717,0.6717,0.12080000000000002,0.2136,0.0246,0.0145,0.0145,0.0145
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03584,W03584,W03584,2023-04-18,20230425.0,0.68,0.06,20230418,,0.1227,,,,,Wetland Pool 25,15000.0,Wetland Pool 25,Depth marker,sample,,,41.02416,-83.68450667,0.18185714285714286,0.598,0.06,1.4995155714285713,3.365,0.68,0.07935,0.138,0.0207,0.0902,0.1227,0.0721,0.0453,0.133,0.0105
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03585,W03585,W03585,2023-04-18,20230425.0,0.72,0.06,20230418,,0.1173,,,,,Wetland Pool 26,22424.0,Wetland Pool 26,Depth marker ,sample,,,41.02457333,-83.68475833,0.10855555555555556,0.221,0.037,1.5949301111111112,3.654,0.72,,,,0.07313333333333333,0.1173,0.0462,0.01105,0.0116,0.0105
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03586,W03586,W03586,2023-04-18,20230425.0,0.87,0.03,20230418,,0.1107,,,,,Wetland Pool 32,10000.0,Wetland Pool 32,Depth marker,sample,,,41.025785,-83.68403,0.055,0.08,0.03,1.7950000000000002,2.72,0.87,0.3066,0.3066,0.3066,0.62285,1.135,0.1107,0.025,0.025,0.025
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03587,W03587,W03587,2023-04-18,20230425.0,0.82,0.04,20230418,,0.218,,,,,Wetland Pool 43,10000.0,Wetland Pool 43,Depth marker ,sample,,,41.02600167,-83.68352167,0.13166666666666668,0.439,0.034,4.115002333333334,13.07,0.511,0.2613666666666667,0.6932,0.0216,2.1808400000000003,10.4724,0.0529,,,
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03588,W03588,W03588,2023-04-18,20230425.0,0.9,0.11,20230418,,0.1248,,,,,Wetland Pool 34,15000.0,Wetland Pool 34,Depth marker,sample,,,41.02591167,-83.68238833,0.12322222222222222,0.21,0.028,2.1979314444444444,3.466,0.9,0.12476666666666665,0.2054,0.0273,0.08424000000000001,0.1248,0.0507,,,
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03589,W03589,W03589,2023-04-18,20230425.0,0.63,0.02,20230418,,0.1019,,,,,Wetland Pool 37,10000.0,Wetland Pool 37,Depth marker ,sample,,,41.02690167,-83.68199833,0.0912,0.273,0.02,2.1038,6.122,0.63,,,,0.08722339999999999,0.171317,0.0403,0.0116,0.0116,0.0116
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03590,W03590,W03590,2023-04-18,20230425.0,0.67,0.02,20230418,,0.132,,,,,Wetland Pool 36,5000.0,Wetland Pool 36,Depth marker ,sample,,,41.026735,-83.68442,0.2032,0.36,0.02,1.7152,5.31,0.67,1.9395,1.9395,1.9395,0.21642,0.5743,0.0526,0.148,0.1759,0.1095
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03591,W03591,W03591,2023-04-18,20230425.0,0.83,0.05,20230418,0.0857,0.1208,,,,,Wetland Pool 42,15000.0,Wetland Pool 42,Depth marker ,sample,,,41.02622667,-83.68478667,0.3547272727272727,1.655,0.05,3.3046794545454548,13.304,0.627,0.039575,0.0857,0.0122,0.09614285714285715,0.1488,0.0462,0.07243333333333334,0.1044,0.0214
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03592,W03592,W03592,2023-04-18,20230425.0,0.84,0.03,20230418,0.0601,0.1015,,,,,Wetland Pool 31,10000.0,Wetland Pool 31,Depth marker ,sample,,,41.02588333,-83.68523167,0.24428571428571427,0.485,0.03,2.6817724285714286,6.763,0.728,0.08526666666666666,0.1732,0.0225,0.09945,0.1544,0.0565,0.0386,0.0586,0.0104
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03593,W03593,W03593,2023-04-18,20230425.0,0.54,0.06,20230418,,0.1119,,,,,Wetland Pool 30,20000.0,Wetland Pool 30,Depth marker ,sample,,,41.02596167,-83.686375,0.1769090909090909,0.851,0.03,2.2388654545454547,8.23239,0.54,0.44480000000000003,0.8675,0.0221,0.1876125,0.8054,0.0545,0.0763,0.1181,0.0345
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03594,W03594,W03594,2023-04-18,20230425.0,0.51,0.03,20230418,,0.1173,,,,,Wetland Pool 39,30000.0,Wetland Pool 39,Depth marker ,sample,,,41.02416667,-83.68729333,0.10725,0.32,0.025,1.605461625,2.687,0.51,0.0147,0.0147,0.0147,0.0715,0.1173,0.0255,0.018866666666666667,0.0225,0.0121
midden_BGSU,20-21,OAKWE,water,OAKWE_20230418_W03595,W03595,W03595,2023-04-18,20230425.0,1.21,0.14,20230418,,0.1337,,,,,Wetland Pool 40,126000.0,Wetland Pool 40,Depth marker ,sample,,,41.02452667,-83.68529667,0.08807407407407408,0.478,0.02,1.3274607407407406,2.716,0.88,0.045540000000000004,0.0634,0.0212,0.0747351875,0.159463,0.0227,0.0107,0.0107,0.0107
midden_BGSU,20-21,OAKWE,water,OAKWE_20230607_W03637,W03637,W03637,2023-06-07,20230711.0,,,20230608,,0.13373109,,,,,Wetland Pool 20,5000.0,Wetland Pool 20,Field blank,blank,,Used drinking water,41.02283833,-83.68371667,0.47733333333333333,1.049,0.054,0.7924,1.665,0.12,0.0356,0.0356,0.0356,0.08742055363636364,0.166595,0.0126,0.46295,0.9025,0.0234
midden_BGSU,20-21,OAKWE,water,OAKWE_20230607_W03638,W03638,W03638,2023-06-07,20230711.0,,,20230608,,,,,,,Wetland Pool 20,5000.0,Wetland Pool 20,Field blank,blank,,Used bottled water,41.02283833,-83.68371667,0.47733333333333333,1.049,0.054,0.7924,1.665,0.12,0.0356,0.0356,0.0356,0.08742055363636364,0.166595,0.0126,0.46295,0.9025,0.0234
midden_BGSU,20-21,OAKWE,water,OAKWE_20230607_W03639,W03639,W03639,2023-06-07,20230711.0,0.95,0.07,20230608,,,,,,,Wetland Pool 1,353316.0,Wetland Pool 01,Southwest side near the sonde,sample,,Water depth at staff gauge,41.02403333,-83.69656667,0.18638709677419354,0.791,0.009,2.3716120344827583,11.94,0.014,0.34228888888888886,2.2689,0.0116,0.4273170294117647,8.0644,0.017,0.030720000000000004,0.081,0.0013
midden_BGSU,20-21,OAKWE,water,OAKWE_20230607_W03640,W03640,W03640,2023-06-07,20230711.0,0.92,0.03,20230608,,,,,,,Wetland Pool 1,353316.0,Wetland Pool 01,Southwest side near sonde,replicate,,Water depth at staff gauge,41.02403333,-83.696555,0.18638709677419354,0.791,0.009,2.3716120344827583,11.94,0.014,0.34228888888888886,2.2689,0.0116,0.4273170294117647,8.0644,0.017,0.030720000000000004,0.081,0.0013
midden_BGSU,20-21,OAKWE,water,OAKWE_20230607_W03641,W03641,W03641,2023-06-07,20230711.0,1.21,0.07,20230608,,,,,,,Wetland Pool 40,126000.0,Wetland Pool 40,,sample,,East side near sond.,41.02453167,-83.68526667,0.08807407407407408,0.478,0.02,1.3274607407407406,2.716,0.88,0.045540000000000004,0.0634,0.0212,0.0747351875,0.159463,0.0227,0.0107,0.0107,0.0107
midden_BGSU,20-21,OAKWE,water,OAKWE_20230607_W03642,W03642,W03642,2023-06-07,20230711.0,1.32,0.08,20230608,,,,,,,Wetland Pool 40,126000.0,Wetland Pool 40,East side near sond.,replicate,,,41.02452,-83.68524167,0.08807407407407408,0.478,0.02,1.3274607407407406,2.716,0.88,0.045540000000000004,0.0634,0.0212,0.0747351875,0.159463,0.0227,0.0107,0.0107,0.0107
midden_BGSU,20-21,OAKWE,water,OAKWE_20230607_W03643,W03643,W03643,2023-06-07,20230711.0,1.23,0.08,20230608,,,,,,,Wetland Pool 40,126000.0,Wetland Pool 40,East side next to sond.,replicate,,,41.02452,-83.68524333,0.08807407407407408,0.478,0.02,1.3274607407407406,2.716,0.88,0.045540000000000004,0.0634,0.0212,0.0747351875,0.159463,0.0227,0.0107,0.0107,0.0107
midden_BGSU,20-21,OAKWE,water,OAKWE_20230614_W03644,W03644,W03644,2023-06-14,20230711.0,2.08,0.19,20230615,0.04,0.1488,,,,,Wetland Pool 42,15000.0,Wetland Pool 42,Near tile,sample,,No flow from tile. Lots of dense vegetation mucky uneven bottom ,41.02621667,-83.684715,0.3547272727272727,1.655,0.05,3.3046794545454548,13.304,0.627,0.039575,0.0857,0.0122,0.09614285714285715,0.1488,0.0462,0.07243333333333334,0.1044,0.0214
midden_BGSU,20-21,OAKWE,water,OAKWE_20230614_W03645,W03645,W03645,2023-06-14,20230711.0,5.31,0.36,20230615,1.9395,0.5743,0.1759,,,,Wetland Pool 36,5000.0,Wetland Pool 36,Center,sample,,Moderate vegetation.  No flow. Puddles only. ,41.026755,-83.684405,0.2032,0.36,0.02,1.7152,5.31,0.67,1.9395,1.9395,1.9395,0.21642,0.5743,0.0526,0.148,0.1759,0.1095
midden_BGSU,20-21,OAKWE,water,OAKWE_20230614_W03646,W03646,W03646,2023-06-14,20230711.0,1.26,0.12,20230615,,0.116,,,,,Wetland Pool 35,26318.0,Wetland Pool 35,Center,sample,,Mucky uneven bottom. Moderately vegetated. ,41.02649667,-83.68315667,0.141875,0.28,0.054,1.933630125,3.1,0.875,0.1732,0.1732,0.1732,0.07195,0.116,0.0463,0.0657,0.0657,0.0657
midden_BGSU,20-21,OAKWE,water,OAKWE_20230614_W03647,W03647,W03647,2023-06-14,20230711.0,1.99,0.26,20230615,,0.1305,0.1057,,,,Wetland Pool 38,15000.0,Wetland Pool 38,,sample,,Moderate veg. Firm bottom.,41.026625,-83.68169667,0.16716666666666669,0.275,0.036,2.4038666666666666,4.97,0.688,0.0737,0.1434,0.004,0.0903168,0.158084,0.0433,0.08995,0.1057,0.0742
midden_BGSU,20-21,OAKWE,water,OAKWE_20230614_W03648,W03648,W03648,2023-06-14,20230711.0,1.47,0.17,20230615,,0.1032,,,,,Wetland Pool 34,15000.0,Wetland Pool 34,,sample,,Extremely soft mucky uneven bottom. Moderate veg,41.02586167,-83.68226,0.12322222222222222,0.21,0.028,2.1979314444444444,3.466,0.9,0.12476666666666665,0.2054,0.0273,0.08424000000000001,0.1248,0.0507,,,
midden_BGSU,20-21,OAKWE,water,OAKWE_20230614_W03649,W03649,W03649,2023-06-14,20230711.0,1.14,0.1,20230615,,0.0997,0.0188,,,,Wetland Pool 33,10000.0,Wetland Pool 33,Interior,sample,,Dense tall veg,41.02543167,-83.68252833,0.3428,0.831,0.1,3.5404494,7.08,0.938,,,,0.0684,0.0997,0.0465,0.0389,0.059,0.0188
